,coach,block,start_per,end_per,TAVG,TMAX,TMIN,tempdif,day_of_week,month,tempF,windspeedMiles,winddirdegree,weatherCode,precipInches,humidity,visibilityMiles,pressureInches,cloudcover,HeatIndexF,DewPointF,WindChillF,WindGustMiles,FeelsLikeF,uvIndex,block_mileage
647,7501.0,7771,36.0,8.0,54.0,57.0,47.0,10.0,2.0,12.0,59.6,1.7,253.2,120.2,0.0,74.6,6.0,31.0,86.8,59.6,51.4,59.4,2.0,59.4,3.6,107.0
648,7502.0,7772,100.0,70.0,54.0,57.0,47.0,10.0,2.0,12.0,59.6,1.7,253.2,120.2,0.0,74.6,6.0,31.0,86.8,59.6,51.4,59.4,2.0,59.4,3.6,145.9
649,7502.0,7772,70.0,30.0,54.0,57.0,47.0,10.0,2.0,12.0,59.6,1.7,253.2,120.2,0.0,74.6,6.0,31.0,86.8,59.6,51.4,59.4,2.0,59.4,3.6,145.9
650,7504.0,7774,100.0,88.0,54.0,57.0,47.0,10.0,2.0,12.0,59.6,1.7,253.2,120.2,0.0,74.6,6.0,31.0,86.8,59.6,51.4,59.4,2.0,59.4,3.6,105.9
651,7504.0,7774,88.0,55.0,54.0,57.0,47.0,10.0,2.0,12.0,59.6,1.7,253.2,120.2,0.0,74.6,6.0,31.0,86.8,59.6,51.4,59.4,2.0,59.4,3.6,105.9
652,7504.0,7774,55.0,25.0,54.0,57.0,47.0,10.0,2.0,12.0,59.6,1.7,253.2,120.2,0.0,74.6,6.0,31.0,86.8,59.6,51.4,59.4,2.0,59.4,3.6,105.9
653,7501.0,7771,100.0,44.0,57.0,61.0,52.0,9.0,3.0,12.0,61.7,2.2,213.8,119.9,0.0,85.1,6.0,31.0,78.6,61.7,57.2,61.9,3.4,61.9,3.8,107.0
654,7501.0,7771,44.0,11.0,57.0,61.0,52.0,9.0,3.0,12.0,61.7,2.2,213.8,119.9,0.0,85.1,6.0,31.0,78.6,61.7,57.2,61.9,3.4,61.9,3.8,107.0
655,7502.0,7772,100.0,77.0,57.0,61.0,52.0,9.0,3.0,12.0,61.7,2.2,213.8,119.9,0.0,85.1,6.0,31.0,78.6,61.7,57.2,61.9,3.4,61.9,3.8,145.9
656,7502.0,7772,77.0,38.0,57.0,61.0,52.0,9.0,3.0,12.0,61.7,2.2,213.8,119.9,0.0,85.1,6.0,31.0,78.6,61.7,57.2,61.9,3.4,61.9,3.8,145.9
657,7504.0,7774,100.0,90.0,57.0,61.0,52.0,9.0,3.0,12.0,61.7,2.2,213.8,119.9,0.0,85.1,6.0,31.0,78.6,61.7,57.2,61.9,3.4,61.9,3.8,105.9
658,7504.0,7774,90.0,56.0,57.0,61.0,52.0,9.0,3.0,12.0,61.7,2.2,213.8,119.9,0.0,85.1,6.0,31.0,78.6,61.7,57.2,61.9,3.4,61.9,3.8,105.9
659,7504.0,7774,56.0,26.0,57.0,61.0,52.0,9.0,3.0,12.0,61.7,2.2,213.8,119.9,0.0,85.1,6.0,31.0,78.6,61.7,57.2,61.9,3.4,61.9,3.8,105.9
660,7501.0,7771,100.0,44.0,52.0,56.0,49.0,7.0,4.0,12.0,58.6,2.2,243.0,117.5,0.0,79.8,6.0,31.0,61.8,58.6,52.2,58.4,2.6,58.4,3.6,107.0
661,7501.0,7771,44.0,13.0,52.0,56.0,49.0,7.0,4.0,12.0,58.6,2.2,243.0,117.5,0.0,79.8,6.0,31.0,61.8,58.6,52.2,58.4,2.6,58.4,3.6,107.0
662,7502.0,7772,100.0,75.0,52.0,56.0,49.0,7.0,4.0,12.0,58.6,2.2,243.0,117.5,0.0,79.8,6.0,31.0,61.8,58.6,52.2,58.4,2.6,58.4,3.6,145.9
663,7502.0,7772,75.0,37.0,52.0,56.0,49.0,7.0,4.0,12.0,58.6,2.2,243.0,117.5,0.0,79.8,6.0,31.0,61.8,58.6,52.2,58.4,2.6,58.4,3.6,145.9
664,7504.0,7774,100.0,87.0,52.0,56.0,49.0,7.0,4.0,12.0,58.6,2.2,243.0,117.5,0.0,79.8,6.0,31.0,61.8,58.6,52.2,58.4,2.6,58.4,3.6,105.9
665,7504.0,7774,87.0,53.0,52.0,56.0,49.0,7.0,4.0,12.0,58.6,2.2,243.0,117.5,0.0,79.8,6.0,31.0,61.8,58.6,52.2,58.4,2.6,58.4,3.6,105.9
666,7504.0,7774,53.0,28.0,52.0,56.0,49.0,7.0,4.0,12.0,58.6,2.2,243.0,117.5,0.0,79.8,6.0,31.0,61.8,58.6,52.2,58.4,2.6,58.4,3.6,105.9
667,7504.0,7772,100.0,70.0,45.0,52.0,40.0,12.0,0.0,12.0,56.8,2.1,228.3,113.0,0.0,53.2,6.0,31.0,0.8,56.8,39.4,56.9,2.7,56.9,4.2,145.9
668,7504.0,7772,70.0,21.0,45.0,52.0,40.0,12.0,0.0,12.0,56.8,2.1,228.3,113.0,0.0,53.2,6.0,31.0,0.8,56.8,39.4,56.9,2.7,56.9,4.2,145.9
669,7501.0,7774,100.0,90.0,45.0,52.0,40.0,12.0,0.0,12.0,56.8,2.1,228.3,113.0,0.0,53.2,6.0,31.0,0.8,56.8,39.4,56.9,2.7,56.9,4.2,105.9
670,7501.0,7774,90.0,50.0,45.0,52.0,40.0,12.0,0.0,12.0,56.8,2.1,228.3,113.0,0.0,53.2,6.0,31.0,0.8,56.8,39.4,56.9,2.7,56.9,4.2,105.9
671,7501.0,7774,50.0,16.0,45.0,52.0,40.0,12.0,0.0,12.0,56.8,2.1,228.3,113.0,0.0,53.2,6.0,31.0,0.8,56.8,39.4,56.9,2.7,56.9,4.2,105.9
672,7504.0,7772,100.0,70.0,47.0,49.0,45.0,4.0,2.0,12.0,54.9,6.6,182.8,223.1,0.0,71.3,5.8,30.3,58.3,54.9,45.9,52.4,7.8,52.4,3.1,145.9
673,7504.0,7772,70.0,23.0,47.0,49.0,45.0,4.0,2.0,12.0,54.9,6.6,182.8,223.1,0.0,71.3,5.8,30.3,58.3,54.9,45.9,52.4,7.8,52.4,3.1,145.9
674,7502.0,7774,100.0,86.0,47.0,49.0,45.0,4.0,2.0,12.0,54.9,6.6,182.8,223.1,0.0,71.3,5.8,30.3,58.3,54.9,45.9,52.4,7.8,52.4,3.1,105.9
675,7502.0,7774,86.0,53.0,47.0,49.0,45.0,4.0,2.0,12.0,54.9,6.6,182.8,223.1,0.0,71.3,5.8,30.3,58.3,54.9,45.9,52.4,7.8,52.4,3.1,105.9
676,7502.0,7774,53.0,23.0,47.0,49.0,45.0,4.0,2.0,12.0,54.9,6.6,182.8,223.1,0.0,71.3,5.8,30.3,58.3,54.9,45.9,52.4,7.8,52.4,3.1,105.9
677,7505.0,7771,99.0,65.0,50.0,56.0,44.0,12.0,0.0,1.0,54.1,2.4,119.5,115.1,0.0,56.3,6.0,31.0,1.8,54.1,37.9,54.1,2.8,54.1,3.7,107.0
678,7504.0,7774,99.0,47.0,50.0,56.0,44.0,12.0,0.0,1.0,54.1,2.4,119.5,115.1,0.0,56.3,6.0,31.0,1.8,54.1,37.9,54.1,2.8,54.1,3.7,105.9
679,7504.0,7774,47.0,13.0,50.0,56.0,44.0,12.0,0.0,1.0,54.1,2.4,119.5,115.1,0.0,56.3,6.0,31.0,1.8,54.1,37.9,54.1,2.8,54.1,3.7,105.9
680,7505.0,7773,100.0,71.0,49.0,59.0,42.0,17.0,1.0,1.0,52.8,2.4,214.0,118.1,0.0,47.6,6.0,31.0,57.1,52.8,33.1,52.5,3.4,52.5,3.2,167.3
681,7505.0,7773,71.0,20.0,49.0,59.0,42.0,17.0,1.0,1.0,52.8,2.4,214.0,118.1,0.0,47.6,6.0,31.0,57.1,52.8,33.1,52.5,3.4,52.5,3.2,167.3
682,7504.0,7774,98.0,45.0,49.0,59.0,42.0,17.0,1.0,1.0,52.8,2.4,214.0,118.1,0.0,47.6,6.0,31.0,57.1,52.8,33.1,52.5,3.4,52.5,3.2,105.9
683,7504.0,7774,45.0,10.0,49.0,59.0,42.0,17.0,1.0,1.0,52.8,2.4,214.0,118.1,0.0,47.6,6.0,31.0,57.1,52.8,33.1,52.5,3.4,52.5,3.2,105.9
684,7505.0,7773,98.0,72.0,44.0,47.0,41.0,6.0,2.0,1.0,51.6,4.1,260.4,116.0,0.0,76.5,6.0,31.0,43.3,51.6,44.2,51.0,5.1,51.0,3.4,167.3
685,7505.0,7773,72.0,21.0,44.0,47.0,41.0,6.0,2.0,1.0,51.6,4.1,260.4,116.0,0.0,76.5,6.0,31.0,43.3,51.6,44.2,51.0,5.1,51.0,3.4,167.3
686,7502.0,7774,99.0,50.0,44.0,47.0,41.0,6.0,2.0,1.0,51.6,4.1,260.4,116.0,0.0,76.5,6.0,31.0,43.3,51.6,44.2,51.0,5.1,51.0,3.4,105.9
687,7502.0,7774,50.0,15.0,44.0,47.0,41.0,6.0,2.0,1.0,51.6,4.1,260.4,116.0,0.0,76.5,6.0,31.0,43.3,51.6,44.2,51.0,5.1,51.0,3.4,105.9
688,7505.0,7773,99.0,71.0,43.0,45.0,41.0,4.0,3.0,1.0,51.7,9.1,275.7,182.9,0.0,73.9,5.6,31.0,88.1,51.7,43.3,48.6,10.6,48.6,2.5,167.3
689,7505.0,7773,71.0,11.0,43.0,45.0,41.0,4.0,3.0,1.0,51.7,9.1,275.7,182.9,0.0,73.9,5.6,31.0,88.1,51.7,43.3,48.6,10.6,48.6,2.5,167.3
690,7505.0,7773,100.0,72.0,46.0,54.0,40.0,14.0,4.0,1.0,52.1,2.0,151.1,116.0,0.0,52.2,6.0,31.0,5.8,52.1,34.2,52.1,2.7,52.1,3.5,167.3
691,7505.0,7773,72.0,17.0,46.0,54.0,40.0,14.0,4.0,1.0,52.1,2.0,151.1,116.0,0.0,52.2,6.0,31.0,5.8,52.1,34.2,52.1,2.7,52.1,3.5,167.3
692,7502.0,7773,97.0,70.0,54.0,60.0,48.0,12.0,4.0,1.0,57.0,1.7,253.6,116.0,0.0,71.7,6.0,31.0,21.1,57.0,47.5,57.0,2.3,57.0,4.1,167.3
693,7502.0,7773,70.0,17.0,54.0,60.0,48.0,12.0,4.0,1.0,57.0,1.7,253.6,116.0,0.0,71.7,6.0,31.0,21.1,57.0,47.5,57.0,2.3,57.0,4.1,167.3
694,7504.0,7773,100.0,74.0,52.0,59.0,49.0,10.0,3.0,1.0,57.0,3.8,324.5,116.0,0.0,69.9,6.0,31.0,7.2,57.0,46.7,57.0,5.1,57.0,4.0,167.3
695,7504.0,7773,74.0,19.0,52.0,59.0,49.0,10.0,3.0,1.0,57.0,3.8,324.5,116.0,0.0,69.9,6.0,31.0,7.2,57.0,46.7,57.0,5.1,57.0,4.0,167.3
696,7505.0,7772,100.0,43.0,52.0,59.0,49.0,10.0,3.0,1.0,57.0,3.8,324.5,116.0,0.0,69.9,6.0,31.0,7.2,57.0,46.7,57.0,5.1,57.0,4.0,145.9
697,7505.0,7772,43.0,32.0,52.0,59.0,49.0,10.0,3.0,1.0,57.0,3.8,324.5,116.0,0.0,69.9,6.0,31.0,7.2,57.0,46.7,57.0,5.1,57.0,4.0,145.9
698,7505.0,7772,32.0,9.0,52.0,59.0,49.0,10.0,3.0,1.0,57.0,3.8,324.5,116.0,0.0,69.9,6.0,31.0,7.2,57.0,46.7,57.0,5.1,57.0,4.0,145.9
699,7504.0,7773,100.0,75.0,57.0,65.0,51.0,14.0,4.0,1.0,60.2,2.0,234.1,116.0,0.0,61.5,6.0,31.0,4.2,61.0,46.1,60.2,3.0,60.2,4.5,167.3
700,7504.0,7773,75.0,24.0,57.0,65.0,51.0,14.0,4.0,1.0,60.2,2.0,234.1,116.0,0.0,61.5,6.0,31.0,4.2,61.0,46.1,60.2,3.0,60.2,4.5,167.3
701,7505.0,7772,100.0,44.0,57.0,65.0,51.0,14.0,4.0,1.0,60.2,2.0,234.1,116.0,0.0,61.5,6.0,31.0,4.2,61.0,46.1,60.2,3.0,60.2,4.5,145.9
702,7505.0,7772,44.0,33.0,57.0,65.0,51.0,14.0,4.0,1.0,60.2,2.0,234.1,116.0,0.0,61.5,6.0,31.0,4.2,61.0,46.1,60.2,3.0,60.2,4.5,145.9
703,7505.0,7772,33.0,11.0,57.0,65.0,51.0,14.0,4.0,1.0,60.2,2.0,234.1,116.0,0.0,61.5,6.0,31.0,4.2,61.0,46.1,60.2,3.0,60.2,4.5,145.9
704,7504.0,7773,99.0,74.0,42.0,47.0,37.0,10.0,1.0,2.0,46.9,4.7,111.4,114.5,0.0,37.9,6.0,31.0,0.7,46.9,21.6,44.7,5.6,44.7,3.1,167.3
705,7504.0,7773,74.0,17.0,42.0,47.0,37.0,10.0,1.0,2.0,46.9,4.7,111.4,114.5,0.0,37.9,6.0,31.0,0.7,46.9,21.6,44.7,5.6,44.7,3.1,167.3
706,7502.0,7772,100.0,35.0,42.0,47.0,37.0,10.0,1.0,2.0,46.9,4.7,111.4,114.5,0.0,37.9,6.0,31.0,0.7,46.9,21.6,44.7,5.6,44.7,3.1,145.9
707,7502.0,7772,35.0,26.0,42.0,47.0,37.0,10.0,1.0,2.0,46.9,4.7,111.4,114.5,0.0,37.9,6.0,31.0,0.7,46.9,21.6,44.7,5.6,44.7,3.1,145.9
708,7501.0,7774,100.0,47.0,42.0,47.0,37.0,10.0,1.0,2.0,46.9,4.7,111.4,114.5,0.0,37.9,6.0,31.0,0.7,46.9,21.6,44.7,5.6,44.7,3.1,105.9
709,7501.0,7774,47.0,10.0,42.0,47.0,37.0,10.0,1.0,2.0,46.9,4.7,111.4,114.5,0.0,37.9,6.0,31.0,0.7,46.9,21.6,44.7,5.6,44.7,3.1,105.9
710,7504.0,7773,94.0,69.0,56.0,65.0,48.0,17.0,3.0,2.0,55.4,2.6,226.5,116.0,0.0,55.7,6.0,31.0,5.4,55.4,39.7,55.9,3.2,55.9,3.9,167.3
711,7504.0,7773,69.0,20.0,56.0,65.0,48.0,17.0,3.0,2.0,55.4,2.6,226.5,116.0,0.0,55.7,6.0,31.0,5.4,55.4,39.7,55.9,3.2,55.9,3.9,167.3
712,7502.0,7772,97.0,28.0,56.0,65.0,48.0,17.0,3.0,2.0,55.4,2.6,226.5,116.0,0.0,55.7,6.0,31.0,5.4,55.4,39.7,55.9,3.2,55.9,3.9,145.9
713,7501.0,7774,100.0,42.0,56.0,65.0,48.0,17.0,3.0,2.0,55.4,2.6,226.5,116.0,0.0,55.7,6.0,31.0,5.4,55.4,39.7,55.9,3.2,55.9,3.9,105.9
714,7501.0,7774,42.0,8.0,56.0,65.0,48.0,17.0,3.0,2.0,55.4,2.6,226.5,116.0,0.0,55.7,6.0,31.0,5.4,55.4,39.7,55.9,3.2,55.9,3.9,105.9
715,7505.0,7773,100.0,75.0,58.0,65.0,52.0,13.0,4.0,2.0,59.8,2.2,229.1,113.0,0.0,63.6,6.0,31.0,0.0,60.9,46.6,59.8,2.9,59.8,4.4,167.3
716,7505.0,7773,75.0,25.0,58.0,65.0,52.0,13.0,4.0,2.0,59.8,2.2,229.1,113.0,0.0,63.6,6.0,31.0,0.0,60.9,46.6,59.8,2.9,59.8,4.4,167.3
717,7502.0,7772,100.0,41.0,58.0,65.0,52.0,13.0,4.0,2.0,59.8,2.2,229.1,113.0,0.0,63.6,6.0,31.0,0.0,60.9,46.6,59.8,2.9,59.8,4.4,145.9
718,7502.0,7772,41.0,29.0,58.0,65.0,52.0,13.0,4.0,2.0,59.8,2.2,229.1,113.0,0.0,63.6,6.0,31.0,0.0,60.9,46.6,59.8,2.9,59.8,4.4,145.9
719,7502.0,7772,29.0,5.0,58.0,65.0,52.0,13.0,4.0,2.0,59.8,2.2,229.1,113.0,0.0,63.6,6.0,31.0,0.0,60.9,46.6,59.8,2.9,59.8,4.4,145.9
720,7505.0,7773,99.0,76.0,56.0,63.0,48.0,15.0,0.0,2.0,54.6,3.5,349.2,114.5,0.0,35.6,6.0,30.0,0.7,54.6,26.8,54.1,5.4,54.1,3.8,167.3
721,7505.0,7773,76.0,29.0,56.0,63.0,48.0,15.0,0.0,2.0,54.6,3.5,349.2,114.5,0.0,35.6,6.0,30.0,0.7,54.6,26.8,54.1,5.4,54.1,3.8,167.3
722,7502.0,7772,99.0,45.0,56.0,63.0,48.0,15.0,0.0,2.0,54.6,3.5,349.2,114.5,0.0,35.6,6.0,30.0,0.7,54.6,26.8,54.1,5.4,54.1,3.8,145.9
723,7502.0,7772,45.0,31.0,56.0,63.0,48.0,15.0,0.0,2.0,54.6,3.5,349.2,114.5,0.0,35.6,6.0,30.0,0.7,54.6,26.8,54.1,5.4,54.1,3.8,145.9
724,7502.0,7772,31.0,9.0,56.0,63.0,48.0,15.0,0.0,2.0,54.6,3.5,349.2,114.5,0.0,35.6,6.0,30.0,0.7,54.6,26.8,54.1,5.4,54.1,3.8,145.9
725,7504.0,7774,100.0,54.0,56.0,63.0,48.0,15.0,0.0,2.0,54.6,3.5,349.2,114.5,0.0,35.6,6.0,30.0,0.7,54.6,26.8,54.1,5.4,54.1,3.8,105.9
726,7504.0,7774,54.0,19.0,56.0,63.0,48.0,15.0,0.0,2.0,54.6,3.5,349.2,114.5,0.0,35.6,6.0,30.0,0.7,54.6,26.8,54.1,5.4,54.1,3.8,105.9
727,7505.0,7773,100.0,78.0,58.0,63.0,53.0,10.0,1.0,2.0,58.2,3.3,223.4,113.0,0.0,46.2,6.0,31.0,0.0,58.2,36.7,58.2,4.0,58.2,4.1,167.3
728,7505.0,7773,78.0,34.0,58.0,63.0,53.0,10.0,1.0,2.0,58.2,3.3,223.4,113.0,0.0,46.2,6.0,31.0,0.0,58.2,36.7,58.2,4.0,58.2,4.1,167.3
729,7502.0,7772,100.0,43.0,58.0,63.0,53.0,10.0,1.0,2.0,58.2,3.3,223.4,113.0,0.0,46.2,6.0,31.0,0.0,58.2,36.7,58.2,4.0,58.2,4.1,145.9
730,7502.0,7772,43.0,32.0,58.0,63.0,53.0,10.0,1.0,2.0,58.2,3.3,223.4,113.0,0.0,46.2,6.0,31.0,0.0,58.2,36.7,58.2,4.0,58.2,4.1,145.9
731,7502.0,7772,32.0,9.0,58.0,63.0,53.0,10.0,1.0,2.0,58.2,3.3,223.4,113.0,0.0,46.2,6.0,31.0,0.0,58.2,36.7,58.2,4.0,58.2,4.1,145.9
732,7504.0,7774,100.0,53.0,58.0,63.0,53.0,10.0,1.0,2.0,58.2,3.3,223.4,113.0,0.0,46.2,6.0,31.0,0.0,58.2,36.7,58.2,4.0,58.2,4.1,105.9
733,7504.0,7774,53.0,17.0,58.0,63.0,53.0,10.0,1.0,2.0,58.2,3.3,223.4,113.0,0.0,46.2,6.0,31.0,0.0,58.2,36.7,58.2,4.0,58.2,4.1,105.9
734,7505.0,7773,100.0,78.0,58.0,63.0,52.0,11.0,2.0,2.0,56.9,1.7,223.6,116.0,0.0,43.9,6.0,30.8,10.1,56.9,35.0,56.9,2.4,56.9,4.0,167.3
735,7505.0,7773,78.0,33.0,58.0,63.0,52.0,11.0,2.0,2.0,56.9,1.7,223.6,116.0,0.0,43.9,6.0,30.8,10.1,56.9,35.0,56.9,2.4,56.9,4.0,167.3
736,7502.0,7772,100.0,39.0,58.0,63.0,52.0,11.0,2.0,2.0,56.9,1.7,223.6,116.0,0.0,43.9,6.0,30.8,10.1,56.9,35.0,56.9,2.4,56.9,4.0,145.9
737,7502.0,7772,39.0,30.0,58.0,63.0,52.0,11.0,2.0,2.0,56.9,1.7,223.6,116.0,0.0,43.9,6.0,30.8,10.1,56.9,35.0,56.9,2.4,56.9,4.0,145.9
738,7502.0,7772,30.0,4.0,58.0,63.0,52.0,11.0,2.0,2.0,56.9,1.7,223.6,116.0,0.0,43.9,6.0,30.8,10.1,56.9,35.0,56.9,2.4,56.9,4.0,145.9
739,7504.0,7774,100.0,51.0,58.0,63.0,52.0,11.0,2.0,2.0,56.9,1.7,223.6,116.0,0.0,43.9,6.0,30.8,10.1,56.9,35.0,56.9,2.4,56.9,4.0,105.9
740,7504.0,7774,51.0,15.0,58.0,63.0,52.0,11.0,2.0,2.0,56.9,1.7,223.6,116.0,0.0,43.9,6.0,30.8,10.1,56.9,35.0,56.9,2.4,56.9,4.0,105.9
743,7505.0,7774,99.0,47.0,62.0,70.0,55.0,15.0,1.0,2.0,60.8,3.5,257.4,115.4,0.0,43.9,6.0,31.0,12.9,61.2,37.5,60.9,4.7,60.9,4.4,105.9
744,7505.0,7774,47.0,16.0,62.0,70.0,55.0,15.0,1.0,2.0,60.8,3.5,257.4,115.4,0.0,43.9,6.0,31.0,12.9,61.2,37.5,60.9,4.7,60.9,4.4,105.9
745,7505.0,7773,100.0,75.0,53.0,61.0,44.0,17.0,0.0,3.0,53.4,7.1,157.5,114.8,0.0,26.5,6.0,31.0,2.0,53.4,19.5,51.4,9.5,51.4,3.7,167.3
746,7505.0,7773,75.0,30.0,53.0,61.0,44.0,17.0,0.0,3.0,53.4,7.1,157.5,114.8,0.0,26.5,6.0,31.0,2.0,53.4,19.5,51.4,9.5,51.4,3.7,167.3
749,7502.0,7774,100.0,53.0,53.0,61.0,44.0,17.0,0.0,3.0,53.4,7.1,157.5,114.8,0.0,26.5,6.0,31.0,2.0,53.4,19.5,51.4,9.5,51.4,3.7,105.9
750,7502.0,7774,53.0,19.0,53.0,61.0,44.0,17.0,0.0,3.0,53.4,7.1,157.5,114.8,0.0,26.5,6.0,31.0,2.0,53.4,19.5,51.4,9.5,51.4,3.7,105.9
751,7505.0,7773,100.0,77.0,61.0,70.0,52.0,18.0,1.0,3.0,60.6,3.0,261.4,113.0,0.0,44.7,6.0,30.8,0.0,61.3,38.0,60.7,4.2,60.9,4.5,167.3
752,7505.0,7773,77.0,29.0,61.0,70.0,52.0,18.0,1.0,3.0,60.6,3.0,261.4,113.0,0.0,44.7,6.0,30.8,0.0,61.3,38.0,60.7,4.2,60.9,4.5,167.3
755,7502.0,7774,100.0,50.0,61.0,70.0,52.0,18.0,1.0,3.0,60.6,3.0,261.4,113.0,0.0,44.7,6.0,30.8,0.0,61.3,38.0,60.7,4.2,60.9,4.5,105.9
756,7502.0,7774,50.0,12.0,61.0,70.0,52.0,18.0,1.0,3.0,60.6,3.0,261.4,113.0,0.0,44.7,6.0,30.8,0.0,61.3,38.0,60.7,4.2,60.9,4.5,105.9
757,7505.0,7773,100.0,77.0,55.0,62.0,46.0,16.0,3.0,3.0,62.0,1.6,222.8,119.0,0.0,54.5,6.0,31.0,81.0,62.6,44.3,62.1,2.4,62.4,4.3,167.3
760,7505.0,7773,100.0,78.0,56.0,62.0,49.0,13.0,1.0,3.0,58.4,3.7,60.4,116.9,0.0,58.5,6.0,30.0,41.1,58.4,43.4,58.3,5.1,58.3,3.9,167.3
761,7505.0,7773,78.0,29.0,56.0,62.0,49.0,13.0,1.0,3.0,58.4,3.7,60.4,116.9,0.0,58.5,6.0,30.0,41.1,58.4,43.4,58.3,5.1,58.3,3.9,167.3
764,7502.0,7774,100.0,54.0,56.0,62.0,49.0,13.0,1.0,3.0,58.4,3.7,60.4,116.9,0.0,58.5,6.0,30.0,41.1,58.4,43.4,58.3,5.1,58.3,3.9,105.9
765,7502.0,7774,54.0,14.0,56.0,62.0,49.0,13.0,1.0,3.0,58.4,3.7,60.4,116.9,0.0,58.5,6.0,30.0,41.1,58.4,43.4,58.3,5.1,58.3,3.9,105.9
766,7505.0,7773,100.0,81.0,56.0,63.0,49.0,14.0,2.0,3.0,61.5,3.5,223.1,116.0,0.0,58.4,6.0,31.0,12.2,62.3,45.4,61.4,4.4,61.4,4.7,167.3
767,7505.0,7773,81.0,34.0,56.0,63.0,49.0,14.0,2.0,3.0,61.5,3.5,223.1,116.0,0.0,58.4,6.0,31.0,12.2,62.3,45.4,61.4,4.4,61.4,4.7,167.3
770,7502.0,7774,100.0,54.0,56.0,63.0,49.0,14.0,2.0,3.0,61.5,3.5,223.1,116.0,0.0,58.4,6.0,31.0,12.2,62.3,45.4,61.4,4.4,61.4,4.7,105.9
771,7502.0,7774,54.0,15.0,56.0,63.0,49.0,14.0,2.0,3.0,61.5,3.5,223.1,116.0,0.0,58.4,6.0,31.0,12.2,62.3,45.4,61.4,4.4,61.4,4.7,105.9
772,7505.0,7773,98.0,73.0,59.0,66.0,51.0,15.0,3.0,3.0,62.6,3.1,205.0,116.0,0.0,59.0,6.0,30.0,7.7,63.3,46.7,62.6,3.7,63.1,4.7,167.3
773,7505.0,7773,73.0,22.0,59.0,66.0,51.0,15.0,3.0,3.0,62.6,3.1,205.0,116.0,0.0,59.0,6.0,30.0,7.7,63.3,46.7,62.6,3.7,63.1,4.7,167.3
776,7502.0,7774,96.0,48.0,59.0,66.0,51.0,15.0,3.0,3.0,62.6,3.1,205.0,116.0,0.0,59.0,6.0,30.0,7.7,63.3,46.7,62.6,3.7,63.1,4.7,105.9
777,7502.0,7774,48.0,8.0,59.0,66.0,51.0,15.0,3.0,3.0,62.6,3.1,205.0,116.0,0.0,59.0,6.0,30.0,7.7,63.3,46.7,62.6,3.7,63.1,4.7,105.9
778,7505.0,7773,99.0,79.0,52.0,57.0,44.0,13.0,4.0,3.0,59.2,6.7,174.5,113.6,0.0,64.9,6.0,30.0,2.0,59.2,47.0,58.7,8.2,58.7,4.2,167.3
779,7505.0,7773,79.0,34.0,52.0,57.0,44.0,13.0,4.0,3.0,59.2,6.7,174.5,113.6,0.0,64.9,6.0,30.0,2.0,59.2,47.0,58.7,8.2,58.7,4.2,167.3
782,7502.0,7774,100.0,57.0,52.0,57.0,44.0,13.0,4.0,3.0,59.2,6.7,174.5,113.6,0.0,64.9,6.0,30.0,2.0,59.2,47.0,58.7,8.2,58.7,4.2,105.9
783,7502.0,7774,57.0,20.0,52.0,57.0,44.0,13.0,4.0,3.0,59.2,6.7,174.5,113.6,0.0,64.9,6.0,30.0,2.0,59.2,47.0,58.7,8.2,58.7,4.2,105.9
784,7505.0,7773,100.0,73.0,39.0,47.0,35.0,12.0,0.0,3.0,48.3,3.4,172.9,279.2,0.01,77.0,4.7,30.0,76.4,48.3,41.2,47.2,3.7,47.2,2.5,167.3
785,7505.0,7773,73.0,21.0,39.0,47.0,35.0,12.0,0.0,3.0,48.3,3.4,172.9,279.2,0.01,77.0,4.7,30.0,76.4,48.3,41.2,47.2,3.7,47.2,2.5,167.3
788,7502.0,7774,100.0,50.0,39.0,47.0,35.0,12.0,0.0,3.0,48.3,3.4,172.9,279.2,0.01,77.0,4.7,30.0,76.4,48.3,41.2,47.2,3.7,47.2,2.5,105.9
789,7502.0,7774,50.0,5.0,39.0,47.0,35.0,12.0,0.0,3.0,48.3,3.4,172.9,279.2,0.01,77.0,4.7,30.0,76.4,48.3,41.2,47.2,3.7,47.2,2.5,105.9
790,7505.0,7773,100.0,63.0,40.0,47.0,36.0,11.0,1.0,3.0,51.8,2.5,172.3,146.0,0.0,59.0,6.0,30.0,28.6,51.8,36.4,51.1,3.3,51.1,3.1,167.3
791,7505.0,7773,63.0,5.0,40.0,47.0,36.0,11.0,1.0,3.0,51.8,2.5,172.3,146.0,0.0,59.0,6.0,30.0,28.6,51.8,36.4,51.1,3.3,51.1,3.1,167.3
794,7504.0,7774,100.0,51.0,40.0,47.0,36.0,11.0,1.0,3.0,51.8,2.5,172.3,146.0,0.0,59.0,6.0,30.0,28.6,51.8,36.4,51.1,3.3,51.1,3.1,105.9
795,7504.0,7774,51.0,10.0,40.0,47.0,36.0,11.0,1.0,3.0,51.8,2.5,172.3,146.0,0.0,59.0,6.0,30.0,28.6,51.8,36.4,51.1,3.3,51.1,3.1,105.9
796,7505.0,7773,100.0,77.0,42.0,46.0,39.0,7.0,2.0,3.0,50.6,2.6,219.9,128.0,0.0,59.7,6.0,30.0,36.5,50.6,36.2,50.3,3.1,50.3,3.2,167.3
