date,op_type,op_id,coach,block,start_mile,end_mile,start_per,end_per,start_range,end_range,start_mpge,end_mpge,mpp
2019-12-09,,Avg,coach_7504,block_7774,0,129,100,23,185,42,21.8,21.8,1.68
2019-12-09,REG,Opr_A,coach_7504,block_7774,0,23,100,86,185,1517,21.8,21.8,1.64
2019-12-09,REG,Opr_B,coach_7504,block_7774,23,53,86,52,157,95,21.8,21.8,1.56
2019-12-09,REG,Opr_C,coach_7504,block_7774,76,53,52,23,95,42,21.8,21.8,1.83
2019-12-11,,Avg,coach_7501,block_7771,0,159,100,8,177,8,21.4,21.4,1.73
2019-12-11,REG,Opr_A,coach_7501,block_7771,0,110,100,36,177,62,21.4,21.4,1.72
2019-12-11,REG,Opr_B,coach_7501,block_7771,110,49,36,8,62,8,21.4,21.4,1.75
2019-12-11,,Avg,coach_7502,block_7772,0,120,100,30,170,50,21.2,21.2,1.71
2019-12-11,XB,Opr_A,coach_7502,block_7772,0,50,100,70,170,120,21.2,21.2,1.67
2019-12-11,REG,Opr_B,coach_7502,block_7772,50,70,70,30,120,50,21.2,21.2,1.75
2019-12-11,,Avg,coach_7504,block_7774,0,129,100,25,182,37,21.8,21.8,1.72
2019-12-11,REG,Opr_A,coach_7504,block_7774,0,23,100,88,182,156,21.8,21.8,1.92
2019-12-11,REG,Opr_B,coach_7504,block_7774,23,53,88,55,156,97,21.8,21.8,1.61
2019-12-11,REG,Opr_C,coach_7504,block_7774,76,53,55,25,97,37,21.8,21.8,1.77
2019-12-12,,Avg,coach_7501,block_7771,0,159,100,11,180,21,21.4,21.4,
2019-12-12,REG,Opr_A,coach_7501,block_7771,0,110,100,44,180,70,21.4,21.4,1.96
2019-12-12,REG,Opr_B,coach_7501,block_7771,110,49,44,11,70,21,21.4,21.4,1.48
2019-12-12,,Avg,coach_7502,block_7772,0,120,100,38,176,64,21.2,21.2,1.94
2019-12-12,REG,Opr_A,coach_7502,block_7772,0,50,100,77,176,134,21.2,21.2,2.17
2019-12-12,REG,Opr_B,coach_7502,block_7772,50,70,77,38,134,64,21.2,21.2,1.79
2019-12-12,,Avg,coach_7504,block_7774,0,129,100,26,181,47,21.8,21.8,1.74
2019-12-12,REG,Opr_A,coach_7504,block_7774,0,23,100,90,181,159,21.8,21.8,2.3
2019-12-12,REG,Opr_B,coach_7504,block_7774,23,53,90,56,159,106,21.8,21.8,1.56
2019-12-12,REG,Opr_C,coach_7504,block_7774,76,53,56,26,106,47,21.8,21.8,1.77
2019-12-13,,Avg,coach_7501,block_7771,0,159,100,13,180,22,21.4,21.4,1.83
2019-12-13,REG,Opr_A,coach_7501,block_7771,0,110,100,44,180,70,21.4,21.4,1.96
2019-12-13,REG,Opr_B,coach_7501,block_7771,110,49,44,13,70,22,21.4,21.4,1.58
2019-12-13,,Avg,coach_7502,block_7772,0,120,100,37,176,65,21.2,21.2,1.9
2019-12-13,REG,Opr_A,coach_7502,block_7772,0,50,100,75,176,130,21.2,21.2,2
2019-12-13,REG,Opr_B,coach_7502,block_7772,50,70,75,37,130,65,21.2,21.2,1.84
2019-12-13,,Avg,coach_7504,block_7774,0,129,100,28,181,46,21.8,21.8,1.79
2019-12-13,REG,Opr_A,coach_7504,block_7774,0,23,100,87,181,156,21.8,21.8,1.77
2019-12-13,REG,Opr_B,coach_7504,block_7774,23,53,87,53,156,99,21.8,21.8,1.56
2019-12-13,REG,Opr_C,coach_7504,block_7774,76,53,53,28,99,46,21.8,21.8,2.12
2019-12-16,,Avg,coach_7504,block_7772,0,120,100,21,181,35,21.8,21.8,1.52
2019-12-16,REG,Opr_A,coach_7504,block_7772,0,50,100,70,181,121,21.8,21.8,1.67
2019-12-16,REG,Opr_B,coach_7504,block_7772,50,70,70,21,121,35,21.8,21.8,1.43
2019-12-16,,Avg,coach_7501,block_7774,0,129,100,16,180,30,21.4,21.4,1.54
2019-12-16,REG,Opr_A,coach_7501,block_7774,0,23,100,90,180,156,21.4,21.4,2.3
2019-12-16,REG,Opr_B,coach_7501,block_7774,23,53,90,50,156,90,21.4,21.4,1.33
2019-12-16,REG,Opr_C,coach_7501,block_7774,76,53,50,16,90,30,21.4,21.4,1.56
2019-12-18,,Avg,coach_7504,block_7772,0,120,100,23,180,33,21.8,21.4,1.56
2019-12-18,REG,Opr_A,coach_7504,block_7772,0,50,100,70,180,116,21.8,21.4,1.67
2019-12-18,REG,Opr_B,coach_7504,block_7772,50,70,70,23,118,33,21.8,21.4,1.49
2019-12-18,,Avg,coach_7502,block_7774,0,129,100,23,170,30,21.2,21.2,1.68
2019-12-18,REG,Opr_A,coach_7502,block_7774,0,23,100,86,170,143,21.2,21.2,1.64
2019-12-18,REG,Opr_B,coach_7502,block_7774,23,53,86,53,143,85,21.2,21.2,1.61
2019-12-18,REG,Opr_C,coach_7502,block_7774,76,53,53,23,85,30,21.2,21.2,1.77
2020-01-06,,Avg,coach_7505,block_7771,0,60,99,65,217,132,27.6,26.6,1.76
2020-01-06,REG,Opr_1,coach_7505,block_7771,0,60,99,65,217,132,27.6,26.6,1.76
2020-01-06,,Avg,coach_7504,block_7774,0,178,99,13,212,19,27.6,26.6,2.07
2020-01-06,,Opr_5,coach_7504,block_7774,0,103,99,47,212,97,27.6,26.4,1.98
2020-01-06,,Opr_6,coach_7504,block_7774,103,75,47,13,97,19,26.4,26.6,2.21
2020-01-07,,Avg,coach_7505,block_7773,0,144,100,20,202,31,26,25.2,1.8
2020-01-07,REG,Opr_3,coach_7505,block_7773,0,50,100,71,202,140,26,25.6,1.72
2020-01-07,REG,Opr_4,coach_7505,block_7773,50,94,71,20,140,31,25.6,25.2,1.84
2020-01-07,,Avg,coach_7504,block_7774,0,178,98,10,212,13,26.4,26,2.02
2020-01-07,REG,Opr_5,coach_7504,block_7774,0,103,98,45,212,90,26.4,26,1.94
2020-01-07,REG,Opr_6,coach_7504,block_7774,103,75,45,10,90,13,26,26,2.14
2020-01-08,,Avg,coach_7505,block_7773,0,145,98,21,195,34,25.2,25,1.88
2020-01-08,REG,Opr_3,coach_7505,block_7773,0,50,98,72,195,137,25.2,25.2,1.92
2020-01-08,REG,Opr_4,coach_7505,block_7773,50,95,72,21,137,34,25.2,25,1.86
2020-01-08,,Avg,coach_7502,block_7774,0,178,99,15,181,24,21,25.8,2.12
2020-01-08,REG,Opr_5,coach_7502,block_7774,0,103,99,50,181,92,21,25,2.1
2020-01-08,REG,Opr_6,coach_7502,block_7774,103,74,50,15,92,24,25,25.8,2.11
2020-01-09,,Avg,coach_7505,block_7773,0,145,99,11,195,14,25,24.2,1.65
2020-01-09,,Opr_3,coach_7505,block_7773,0,50,99,71,195,132,25,24.6,1.79
2020-01-09,,Opr_4,coach_7505,block_7773,50,95,71,11,132,14,24.6,24.2,1.58
2020-01-10,,Avg,coach_7505,block_7773,0,145,100,17,191,25,24.2,24,1.75
2020-01-10,GRP,Opr_3,coach_7505,block_7773,0,50,100,72,191,129,24.2,24.2,1.79
2020-01-10,REG,Opr_4,coach_7505,block_7773,50,95,72,17,129,25,24.2,24,1.73
2020-01-24,,Avg,coach_7502,block_7773,0,144,97,17,193,27,24,23.4,1.8
2020-01-24,REG,Opr_3,coach_7502,block_7773,0,50,97,70,193,132,24,23.8,1.85
2020-01-24,REG,Opr_4,coach_7502,block_7773,50,94,70,17,132,27,23.8,23.4,1.77
2020-01-30,,Avg,coach_7504,block_7773,0,144,100,19,208,30,24.8,24.4,1.78
2020-01-30,Grp,Opr_3,coach_7504,block_7773,0,50,100,74,208,143,24.8,24.8,1.92
2020-01-30,XB,Opr_4,coach_7504,block_7773,50,94,74,19,143,30,24.8,24.4,1.71
2020-01-30,,Avg,coach_7505,block_7772,0,168,100,9,210,9,25.4,24.4,1.85
2020-01-30,REG,Opr_5,coach_7505,block_7772,0,100,100,43,210,75,25.4,24.2,1.75
2020-01-30,REG,Opr_6,coach_7505,block_7772,100,20,43,32,75,55,24.2,24.2,1.82
2020-01-30,REG,Opr_7,coach_7505,block_7772,120,48,32,9,55,9,24.2,24.4,2.09
2020-01-31,,Avg,coach_7504,block_7773,0,144,100,24,200,43,24.4,24.4,1.89
2020-01-31,REG,Opr_3,coach_7504,block_7773,0,50,100,75,200,153,24.4,24.4,2
2020-01-31,XB,Opr_4,coach_7504,block_7773,50,94,75,24,153,43,24.4,24.4,1.84
2020-01-31,,Avg,coach_7505,block_7772,0,168,100,11,197,16,24.4,26.6,1.89
2020-01-31,REG,Opr_5,coach_7505,block_7772,0,100,100,44,197,77,24.4,24,1.79
2020-01-31,REG,Opr_6,coach_7505,block_7772,100,20,44,33,77,61,24,23.8,1.82
2020-01-31,REG,Opr_7,coach_7505,block_7772,20,48,33,11,61,16,23.8,26.6,2.18
2020-02-04,,Avg,coach_7504,block_7773,0,144,99,17,190,27,24.2,24.2,1.76
2020-02-04,REG,Opr_3,coach_7504,block_7773,0,50,99,74,190,135,24.2,24.2,2
2020-02-04,REG,Opr_4,coach_7504,block_7773,50,94,74,17,135,27,24.2,24.2,1.65
2020-02-04,,Avg,coach_7502,block_7772,0,,100,,193,,24,,0
2020-02-04,REG,Opr_5,coach_7502,block_7772,0,100,100,35,193,60,24,23.4,1.54
2020-02-04,XB,Opr_6,coach_7502,block_7772,100,20,35,26,60,40,23.4,23.4,2.22
2020-02-04,No Run,Opr_7,coach_7502,block_7772,,,,,,,,,
2020-02-04,,Avg,coach_7501,block_7774,0,177,100,10,220,12,27,25.2,1.97
2020-02-04,REG,Opr_8,coach_7501,block_7774,0,103,100,47,220,90,27,25,1.94
2020-02-04,XB,Opr_9,coach_7501,block_7774,103,74,47,10,90,12,25,25.2,2
2020-02-06,,Avg,coach_7504,block_7773,0,144,94,20,180,30,24,24,1.95
2020-02-06,GRP,Opr_3,coach_7504,block_7773,0,50,94,69,180,126,24,24,2
2020-02-06,REG,Opr_4,coach_7504,block_7773,50,94,69,20,126,30,24,24,1.92
2020-02-06,,Avg,coach_7502,block_7772,0,100,97,28,182,44,22.6,22,1.45
2020-02-06,REG,Opr_5,coach_7502,block_7772,0,100,97,28,182,44,22.6,22,1.45
2020-02-06,,Avg,coach_7501,block_7774,0,177,100,8,203,9,24.4,24.4,1.92
2020-02-06,REG,Opr_8,coach_7501,block_7774,0,103,100,42,203,76,24.4,24,1.78
2020-02-06,ME,Opr_9,coach_7501,block_7774,103,74,42,8,76,9,24,24.4,2.18
2020-02-07,,Avg,coach_7505,block_7773,0,144,100,25,174,38,22.2,22.8,1.92
2020-02-07,REG,Opr_3,coach_7505,block_7773,0,50,100,75,174,129,22.2,22.6,2
2020-02-07,REG,Opr_4,coach_7505,block_7773,50,94,75,25,129,38,22.6,22.8,1.88
2020-02-07,,Avg,coach_7502,block_7772,0,169,100,5,185,0,22,22.2,1.78
2020-02-07,REG,Opr_5,coach_7502,block_7772,0,100,100,41,185,70,22,22,1.69
2020-02-07,REG,Opr_6,coach_7502,block_7772,100,20,41,29,70,46,22,22,1.67
2020-02-07,XB,Opr_7,coach_7502,block_7772,20,49,29,5,46,0,22,22.2,2.04
2020-02-10,,Avg,coach_7505,block_7773,0,144,99,29,177,47,22.8,23.4,2.06
2020-02-10,REG,Opr_3,coach_7505,block_7773,0,50,99,76,177,134,22.8,23.2,2.17
2020-02-10,XB,Opr_4,coach_7505,block_7773,50,94,76,29,134,47,23.2,23.4,2
2020-02-10,,Avg,coach_7502,block_7772,0,168,99,9,220,12,27,24.2,1.87
2020-02-10,REG,Opr_5,coach_7502,block_7772,0,100,99,45,220,85,27,24,1.85
2020-02-10,REG,Opr_6,coach_7502,block_7772,100,20,45,31,85,54,24,23.4,1.43
2020-02-10,REG,Opr_7,coach_7502,block_7772,120,48,31,9,54,12,23.4,24.2,2.18
2020-02-10,,Avg,coach_7504,block_7774,0,177,100,19,196,30,24,24.2,2.19
2020-02-10,ME,Opr_8,coach_7504,block_7774,0,103,100,54,196,101,24,24.2,2.24
2020-02-10,REG,Opr_9,coach_7504,block_7774,103,74,54,19,101,30,24.2,24.2,2.11
2020-02-11,,Avg,coach_7505,block_7773,0,144,100,34,189,59,23.4,24,2.18
2020-02-11,REG,Opr_3,coach_7505,block_7773,0,50,100,78,189,142,23.4,23.6,2.27
2020-02-11,XB,Opr_4,coach_7505,block_7773,50,94,78,34,142,59,23.6,24,2.14
2020-02-11,,Avg,coach_7502,block_7772,0,168,100,9,206,10,24.2,23.6,1.85
2020-02-11,REG,Opr_5,coach_7502,block_7772,0,100,100,43,206,77,24.2,23.4,1.75
2020-02-11,REG,Opr_6,coach_7502,block_7772,100,20,43,32,77,57,23.4,23.4,1.82
2020-02-11,REG,Opr_7,coach_7502,block_7772,120,48,32,9,57,10,23.4,23.6,2.09
2020-02-11,,Avg,coach_7504,block_7774,0,177,100,17,204,22,24.2,27.6,2.13
2020-02-11,REG,Opr_8,coach_7504,block_7774,0,103,100,53,204,99,24.2,24.4,2.19
2020-02-11,REG,Opr_9,coach_7504,block_7774,103,74,53,17,99,22,24.4,27.6,2.06
2020-02-12,,Avg,coach_7505,block_7773,0,144,100,33,196,57,24,24.4,2.15
2020-02-12,GRP,Opr_3,coach_7505,block_7773,0,50,100,78,196,145,24,24.2,2.27
2020-02-12,XB,Opr_4,coach_7505,block_7773,50,94,78,33,145,57,24.2,24.4,2.09
2020-02-12,,Avg,coach_7502,block_7772,0,168,100,4,200,3,23.6,23.4,1.75
2020-02-12,REG,Opr_5,coach_7502,block_7772,0,100,100,39,200,68,23.6,23,1.64
2020-02-12,REG,Opr_6,coach_7502,block_7772,100,20,39,30,68,51,23,23,2.22
2020-02-12,GRP,Opr_7,coach_7502,block_7772,120,48,30,4,51,3,23,23.4,1.85
2020-02-12,,Avg,coach_7504,block_7774,0,177,100,15,213,26,25,24.4,2.08
2020-02-12,REG,Opr_8,coach_7504,block_7774,0,103,100,51,213,100,25,24.4,2.1
2020-02-12,REG,Opr_9,coach_7504,block_7774,103,74,51,15,100,26,24.4,24.4,2.06
2020-02-25,,Avg,coach_7502,block_7776/block_7775,0,112,100,35,224,67,25.8,25.4,1.72
2020-02-25,REG,Opr_5,coach_7502,block_7776,0,46,100,75,224,156,25.8,26,1.84
2020-02-25,REG,Opr_6,coach_7502,block_7775,46,66,75,35,156,67,26,25.4,1.65
2020-02-25,,Avg,coach_7505,block_7774,0,177,99,16,199,25,24.6,24.8,2.13
2020-02-25,REG,Opr_8,coach_7505,block_7774,0,103,99,47,199,87,24.6,24.6,1.98
2020-02-25,ME,Opr_9,coach_7505,block_7774,103,74,47,16,87,25,24.6,24.8,2.39
2020-03-02,,Avg,coach_7505,block_7773,0,144,100,30,193,52,24.6,24.6,2.06
2020-03-02,REG,Opr_3,coach_7505,block_7773,0,50,100,75,193,143,24.6,24.6,2
2020-03-02,GRP,Opr_4,coach_7505,block_7773,50,94,75,30,143,52,24.6,24.6,2.09
2020-03-02,,Avg,coach_7504,block_7776/block_7775,0,114,98,37,192,71,24.8,24.6,1.87
2020-03-02,REG,Opr_5,coach_7504,block_7776/block_7776,0,48,98,74,192,137,24.8,24.6,2
2020-03-02,XB,Opr_6,coach_7504,block_7776/block_7777,47,66,72,37,137,71,24.6,24.6,1.89
2020-03-02,,Avg,coach_7502,block_7774,0,177,100,19,200,34,25.2,25.4,2.19
2020-03-02,ME,Opr_8,coach_7502,block_7774,0,103,100,53,200,105,25.2,25.2,2.19
2020-03-02,JULIO,Opr_9,coach_7502,block_7774,103,74,53,19,105,34,25.2,25.4,2.18
2020-03-03,,Avg,coach_7505,block_7773,0,144,100,29,201,50,24.6,24.6,2.03
2020-03-03,REG,Opr_3,coach_7505,block_7773,0,50,100,77,201,150,24.6,24.6,2.17
2020-03-03,REG,Opr_4,coach_7505,block_7773,50,94,77,29,150,50,24.6,24.6,1.96
2020-03-03,,Avg,coach_7504,block_7776/block_7775,0,114,99,42,198,75,24.6,24.6,2
2020-03-03,Me,Opr_5,coach_7504,block_7776/block_7776,0,46,99,80,198,155,24.6,24.6,2.42
2020-03-03,XB,Opr_6,coach_7504,block_7776/block_7777,46,68,80,42,155,75,24.6,24.6,1.79
2020-03-03,,Avg,coach_7502,block_7774,0,177,100,12,205,24,25.4,25.4,2.01
2020-03-03,REG,Opr_8,coach_7502,block_7774,0,103,100,50,205,100,25.4,25.4,2.06
2020-03-03,XB,Opr_9,coach_7502,block_7774,103,74,50,12,100,24,25.4,25.4,1.95
2020-03-05,,Avg,coach_7505,block_7773,0,,100,,199,,24.6,,0
2020-03-05,GRP,Opr_3,coach_7505,block_7773,0,50,100,77,199,145,24.6,24.6,2.17
2020-03-05,REG,Opr_4,coach_7505,block_7773,50,,77,,145,,24.6,,0
2020-03-05,,Avg,coach_7502,block_7776/block_7775,0,114,97,39,205,79,25,25,1.97
2020-03-05,REG,Opr_5,coach_7502,block_7776/block_7776,0,48,97,74,205,155,25,25,2.09
2020-03-05,XB,Opr_6,coach_7502,block_7776/block_7777,48,66,74,39,155,79,25,25,1.89
2020-03-10,,Avg,coach_7505,block_7773,0,144,100,29,199,48,24.8,24.8,2.03
2020-03-10,REG,Opr_3,coach_7505,block_7773,0,50,100,78,199,145,24.8,24.8,2.27
2020-03-10,XB,Opr_4,coach_7505,block_7773,50,94,78,29,145,48,24.8,24.8,1.92
2020-03-10,,Avg,coach_7504,block_7776/block_7775,0,114,100,43,197,75,24.2,24.2,2
2020-03-10,REG,Opr_5,coach_7504,block_7776/block_7776,0,48,100,77,197,145,24.2,24.2,2.09
2020-03-10,XB,Opr_6,coach_7504,block_7776/block_7777,48,66,77,43,145,75,24.2,24.2,1.94
2020-03-10,,Avg,coach_7502,block_7774,0,177,100,14,200,20,25,25,2.06
2020-03-10,REG,Opr_8,coach_7502,block_7774,0,103,100,54,200,105,25,25.2,2.24
2020-03-10,REG,Opr_9,coach_7502,block_7774,103,74,54,14,105,20,25.2,25,1.85
2020-03-11,,Avg,coach_7505,block_7773,0,144,100,34,200,58,24.8,24.8,2.18
2020-03-11,GRP,Opr_3,coach_7505,block_7773,0,50,100,81,200,150,24.8,24.8,2.63
2020-03-11,Julio,Opr_4,coach_7505,block_7773,50,94,81,34,150,58,24.8,24.8,2
2020-03-11,,Avg,coach_7504,block_7776/block_7775,0,114,100,42,200,79,24.2,24.2,1.97
2020-03-11,REG,Opr_5,coach_7504,block_7776/block_7776,0,48,100,78,200,149,24.2,24.2,2.18
2020-03-11,XB,Opr_6,coach_7504,block_7776/block_7777,48,66,78,42,149,79,24.2,24.2,1.83
2020-03-11,,Avg,coach_7502,block_7774,0,177,100,15,205,28,25,25,2.08
2020-03-11,REG,Opr_8,coach_7502,block_7774,0,103,100,54,205,105,25,25.2,2.24
2020-03-11,REG,Opr_9,coach_7502,block_7774,103,74,54,15,105,28,25.2,25,1.9
2020-03-12,,Avg,coach_7505,block_7773,0,144,98,22,197,31,24.8,24.8,1.89
2020-03-12,REG,Opr_3,coach_7505,block_7773,0,50,98,73,197,138,24.8,24.8,2
2020-03-12,XB,Opr_4,coach_7505,block_7773,50,94,73,22,138,31,24.8,24.8,1.84
2020-03-12,,Avg,coach_7504,block_7776/block_7775,0,114,99,38,195,69,24.2,24.2,1.87
2020-03-12,REG,Opr_5,coach_7504,block_7776/block_7776,0,48,99,74,195,140,24.2,24.2,1.92
2020-03-12,XB,Opr_6,coach_7504,block_7776/block_7777,48,66,74,38,140,69,24.2,24.2,1.83
2020-03-12,,Avg,coach_7502,block_7774,0,177,96,8,202,14,25,25,2.01
2020-03-12,REG,Opr_8,coach_7502,block_7774,0,103,96,48,202,99,25,25.2,2.15
2020-03-12,REG,Opr_9,coach_7502,block_7774,103,74,48,8,99,14,25.2,25,1.85
2020-03-13,,Avg,coach_7505,block_7773,0,144,99,34,200,58,24.8,24.8,2.22
2020-03-13,REG,Opr_3,coach_7505,block_7773,0,50,99,79,200,151,24.8,24.8,2.5
2020-03-13,JULIO,Opr_4,coach_7505,block_7773,50,94,79,34,151,58,24.8,24.8,2.09
2020-03-13,,Avg,coach_7504,block_7776/block_7775,0,112,100,56,205,104,24.2,24.4,2.55
2020-03-13,ME,Opr_5,coach_7504,block_7776/block_7776,0,46,100,84,205,160,24.2,24.2,2.88
2020-03-13,ME,Opr_6,coach_7504,block_7776/block_7777,46,66,84,56,160,104,24.2,24.4,2.36
2020-03-13,,Avg,coach_7502,block_7774,0,177,100,20,205,39,25,25.2,2.21
2020-03-13,REG,Opr_8,coach_7502,block_7774,0,103,100,57,205,113,25,25.2,2.4
2020-03-13,REG,Opr_9,coach_7502,block_7774,103,74,57,20,113,39,25.2,25.2,2
2020-03-16,,Avg,coach_7505,block_7773,0,144,100,21,200,33,24.8,24.6,1.82
2020-03-16,GRP,Opr_3,coach_7505,block_7773,0,50,100,73,200,145,24.8,24.8,1.85
2020-03-16,GRP,Opr_4,coach_7505,block_7773,50,94,73,21,145,33,24.8,24.6,1.81
2020-03-16,,Avg,coach_7504,block_7776/block_7775,0,112,100,33,195,54,24.4,24.2,1.67
2020-03-16,REG,Opr_5,coach_7504,block_7776/block_7776,0,46,100,77,195,145,24.4,24.4,2
2020-03-16,REG,Opr_6,coach_7504,block_7776/block_7777,46,66,77,33,145,54,24.4,24.2,1.5
2020-03-16,,Avg,coach_7502,block_7774,0,177,100,5,205,10,25.2,25,1.86
2020-03-16,REG,Opr_8,coach_7502,block_7774,0,103,100,50,205,105,25.2,25.2,2.06
2020-03-16,REG,Opr_9,coach_7502,block_7774,103,74,50,5,105,10,25.2,25,1.64
2020-03-17,,Avg,coach_7505,block_7773,0,144,100,5,197,12,24.6,24.6,1.52
2020-03-17,XB,Opr_3,coach_7505,block_7773,0,50,100,63,197,135,24.6,24.6,1.35
2020-03-17,REG,Opr_4,coach_7505,block_7773,50,94,63,5,135,12,24.6,24.6,1.62
2020-03-17,,Avg,coach_7502,block_7776/block_7775,0,112,99,37,199,75,25,25,1.81
2020-03-17,REG,Opr_5,coach_7502,block_7776/block_7776,0,46,99,77,199,149,25,25,2.09
2020-03-17,REG,Opr_6,coach_7502,block_7776/block_7777,46,66,77,37,149,75,25,25,1.65
2020-03-17,,Avg,coach_7504,block_7774,0,177,100,10,194,10,24.2,24.2,1.97
2020-03-17,REG,Opr_8,coach_7504,block_7774,0,103,100,51,194,93,24.2,24.2,2.1
2020-03-17,REG,Opr_9,coach_7504,block_7774,103,74,51,10,93,10,24.2,24.2,1.8
2020-03-18,,Avg,coach_7505,block_7773,0,144,100,24,197,35,24.6,24.4,1.89
2020-03-18,GRP,Opr_3,coach_7505,block_7773,0,50,100,77,197,144,24.6,24.6,2.17
2020-03-18,REG,Opr_4,coach_7505,block_7773,50,94,77,24,144,35,24.6,24.4,1.77
2020-03-18,,Avg,coach_7504,block_7774,0,177,100,12,193,17,24.2,24.4,2.01
2020-03-18,REG,Opr_8,coach_7504,block_7774,0,103,100,50,193,91,24.2,24.4,2.06
2020-03-18,REG,Opr_9,coach_7504,block_7774,103,74,50,12,91,17,24.4,24.4,1.95
2020-03-19,,Avg,coach_7505,block_7773,0,,100,,197,,24.4,,0
2020-03-19,GRP,Opr_3,coach_7505,block_7773,0,50,100,75,197,145,24.4,24.4,2
2020-03-19,,Avg,coach_7502,block_7774,0,177,100,17,198,24,25,25,2.13
2020-03-19,REG,Opr_8,coach_7502,block_7774,0,103,100,54,198,104,25,25,2.24
2020-03-19,REG,Opr_9,coach_7502,block_7774,103,74,54,17,104,24,25,25,2
2020-03-20,,Avg,coach_7504,block_7776/block_7775,0,112,97,47,188,86,24.2,24.4,2.24
2020-03-20,ME,Opr_5,coach_7504,block_7776/block_7776,0,46,97,78,188,147,24.2,24.4,2.42
2020-03-20,REG,Opr_6,coach_7504,block_7776/block_7777,46,66,78,47,147,86,24.4,24.4,2.13
2020-03-20,,Avg,coach_7502,block_7774,0,177,100,21,203,38,25,25.2,2.24
2020-03-20,REG,Opr_8,coach_7502,block_7774,0,103,100,56,203,107,25,25.2,2.34
2020-03-20,REG,Opr_9,coach_7502,block_7774,103,74,56,21,107,38,25.2,25.2,2.11
2020-03-23,,Avg,coach_7505,block_7773,0,144,100,35,197,60,24.4,24.6,2.22
2020-03-23,JULIO,Opr_3,coach_7505,block_7773,0,50,100,80,197,149,24.4,24.4,2.5
2020-03-23,REG,Opr_4,coach_7505,block_7773,50,94,80,35,149,60,24.4,24.6,2.09
2020-03-23,,Avg,coach_7504,block_7776/block_7775,0,112,99,46,194,78,24.4,24.4,2.11
2020-03-23,ME,Opr_5,coach_7504,block_7776/block_7776,0,46,99,82,194,155,24.4,24.4,2.71
2020-03-23,REG,Opr_6,coach_7504,block_7776/block_7777,46,66,82,46,155,78,24.4,24.4,1.83
2020-03-24,,Avg,coach_7504,block_7772,0,124,100,48,195,89,24.4,24.6,2.38
2020-03-24,ME,Opr_5,coach_7504,block_7772,0,100,100,59,195,110,24.4,24.6,2.44
2020-03-24,REG,Opr_6,coach_7504,block_7772,100,24,59,48,110,89,24.6,24.6,2.18
2020-03-24,,Avg,coach_7502,block_7774,0,177,100,17,200,31,25.2,25.2,2.13
2020-03-24,REG,Opr_8,coach_7502,block_7774,0,103,100,55,200,105,25.2,25.2,2.29
2020-03-24,REG,Opr_9,coach_7502,block_7774,103,74,55,17,105,31,25.2,25.2,1.95
2020-03-25,,Avg,coach_7504,block_7776/block_7775,0,46,100,75,198,145,24.6,24.4,1.84
2020-03-25,XB,Opr_5,coach_7504,block_7776/block_7776,0,46,100,75,198,145,24.6,24.4,1.84
2020-03-25,,Avg,coach_7502,block_7774,0,177,100,20,205,23,25.2,25.2,2.21
2020-03-25,REG,Opr_8,coach_7502,block_7774,0,103,100,54,205,102,25.2,25.2,2.24
2020-03-25,REG,Opr_9,coach_7502,block_7774,103,74,54,20,102,23,25.2,25.2,2.18
2020-03-26,,Avg,coach_7502,block_7774,0,177,100,13,205,18,25.2,25.2,2.03
2020-03-26,XB,Opr_8,coach_7502,block_7774,0,103,100,47,205,91,25.2,25.2,1.94
2020-03-26,REG,Opr_9,coach_7502,block_7774,103,74,47,13,91,18,25.2,25.2,2.18
2020-06-15,,Avg,coach_7501,block_9882,0,88,85,36,188,68,27,24.4,1.8
2020-06-15,XB,Opr_1,coach_7501,block_9882,0,88,85,36,188,68,27,24.4,1.8
2020-06-15,,Avg,coach_7505,block_9883,0,88,100,58,220,114,27,25.4,2.1
2020-06-15,XB,Opr_3,coach_7505,block_9883,0,88,100,58,220,114,27,25.4,2.1
2020-06-16,,Avg,coach_7503,block_9882,0,86,96,50,151,81,18,20.4,1.87
2020-06-16,XB,Opr_1,coach_7503,block_9882,0,86,96,50,151,81,18,20.4,1.87
2020-06-16,,Avg,coach_7505,block_9983,0,86,99,59,200,116,25.4,25.2,2.15
2020-06-16,XB,Opr_3,coach_7505,block_9983,0,86,99,59,200,116,25.4,25.2,2.15
2020-06-17,,Avg,coach_7503,block_9982,0,124,100,35,180,60,20.4,21.8,1.91
2020-06-17,XB,Opr_1,coach_7503,block_9982,0,62,100,73,180,133,20.4,21.8,2.3
2020-06-17,XB,Opr_2,coach_7503,block_9982,62,62,73,35,133,60,21.8,21.8,1.63
2020-06-17,,Avg,coach_7505,block_9983,0,106,100,46,209,87,25.2,24.8,1.96
2020-06-17,XB,Opr_3,coach_7505,block_9983,0,63,100,75,209,154,25.2,25.6,2.52
2020-06-17,XB,Opr_4,coach_7505,block_9983,63,43,75,46,154,87,25.6,24.8,1.48
2020-06-18,,Avg,coach_7505,block_9983,0,106,100,44,205,81,24.8,24.6,1.89
2020-06-18,XB,Opr_3,coach_7505,block_9983,0,63,100,73,205,150,24.8,25.2,2.33
2020-06-18,XB,Opr_4,coach_7505,block_9983,63,43,73,44,150,81,25.2,24.6,1.48
2020-06-19,,Avg,coach_7505,block_9982,0,126,100,39,207,71,24.6,24.6,2.07
